ID,User,Tweet_text,Likes,Retweets
1648285377302794240,jwntothevenus,"RT @godqwanxz: [PLS RT ‼️) If Ricky debut✨
- Tickets for Universal Studios Japan  2 ea (1 ticket per person)
*random*
- Vote for Ricky and…",0,409
1648285376845316097,JennieDeLoach5,RT @dennasdavis: @JordanUhl I began cataloguing these random shootings 3 days ago. Already up to 6 people shot for doing normal things we’v…,0,25
1648285372713975809,bakdohanation,"RT @Jillyacett_: ‼️LOUIS VUITTON SNEAKERS GIVEAWAY‼️ 
VOTE FOR JAY CHANG until April 18-20

🚩One random winner will be selected of a never…",0,250
1648285372202221571,daniperkel322,@OliLondonTV I mean… i was 10 when some random pedo appeared on AIM CHAT WITH HIS SHLONG OUT. Why are the parents allowing the kids to watch this ? ? No child in my family has access to TikTok,0,0
1648285370453204995,Xo0win,"RT @Fayzinho_: Drop username stake💰+Tag 3 Friend   

Follow @Fayzinho_ + retweet

 I tip random  On Stake Only   (you can create here =&gt; ht…",0,15
1648285369941491714,Inbotgo,"I don't know why, but I really want purple ink covering up more than 50% of this random location!",0,0
1648285368557400065,Lily_tiger01,"RT @dice_oven: In anticipation of the new website.

Here is a small random giveaway.
For grabs is this 7 piece pointy set in the picture.…",0,27
1648285368280645632,randomtrump1,Random Trump https://t.co/O0PY65xo71 - #randomtrump #trump #donaldtrump #giphy #gif #gifs https://t.co/ZdYGUTK5mm,0,0
1648285367261622275,luckyjaeminwinx,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2212
1648285362920488961,skzxmxii,"RT @blueprintkorner: #BKPH_PHGO
(G)I-DLE 6th Mini Album [I feel] PH GO

✧ Photobook version
&gt; choose ver - ₱720
&gt; 3 ver SET - ₱2150

✧ Jewe…",0,1
1648285360752054276,Ksangpum8,"《 UPDATED SLOTS 》

🛒 Sealed SVT FML Standard Ver.

A - 29pcs
B - 23pcs
C - 6pcs
Random - 0pc

Total: 58pcs",0,0
1648285355538276352,greengoblin8975,"@mrfishtopher Man I'm having  going through a workforce program to get a job, i applied to 20 different places and they all denied me for  random reasons. Im 19 and still struggling to get a job",0,0
1648285355072798721,eyado1998,"RT @tim_1p: Random Steam Game Giveaway. (PC)

To enter:

Must Follow me: @tim_1p 
Like, RT &amp; Comment 

Ends in 12hrs https://t.co/O7whHNQ7zM",0,380
1648285353927749638,Zuzamazing,"RT @omnia_protocol: Wen airdrop?

Here are the details of the first #OMNIAairdrop for #NFT holders 🔥 
Yes, you've read it well: FIRST airdr…",0,20
1648285351553691648,CraftyGenes,"RT @GillieChilds: Charlie couldn’t remember where he had buried his treasure.
Another random idea for a story.
#CharlieAllshapes #childrens…",0,1
1648285347892305921,jinnnn_wwhs,RT @heartsforgoogie: missing his random selca videos https://t.co/S6VRBRKKki,0,1838
1648285343639126023,nft_Art,RT @nft_Art: Hodlers of Defects get random  #Nft Airdrops from my Collections. It’s that simple! https://t.co/3xURE1Xw1S ✨ https://t.co/c8J…,0,5
1648285342305341440,HSheydaei,"RT @Trainers_Nfts: Goblinoid WL Raffle Ticket 🎟️

🔴Complete tasks on Galxe to Claim Free Raffle Ticket
🔴50 random holders to get Goblinlisi…",0,286
1648285340820729857,kidultlei,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2212
1648285338220068865,ErnaShella1,"RT @tafuekow777: Code Sekai event! 🎉 
Explore, compete &amp; win rewards up to $10,000! 🚀
Mission: Join Crew3 ➡️ https://t.co/xTkrGNK8P2
Goal:…",0,4
1648285336139882496,vincilazy,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2212
1648285335086874630,NosaParker,"RT @JoelOsteen: Stay open. God’s ways are not our ways. Sometimes the brook will dry up, sometimes the manna will cease, sometimes someone…",0,880
1648285334839635969,jnm00200,"RT @0094sayohh: Pls rt  ⋆𓂃 𓈒𓏸
 
𝑮𝒊𝒗𝒆𝒂𝒘𝒂𝒚 𝑱𝒆𝒏𝒐 𝑫𝒂𝒚 (.◜◡◝) 🩵

🏝️7 set 

♡Tin box &amp; stickers 1 set
♡Keyring 1 ea (random)
♡Postcard &amp; Photo ca…",0,1124
1648285327637860354,Trev_official__,@PoojaMedia One random guy from Ebonyi https://t.co/cuCuOO4bqk,0,0
1648285325054328832,Nyeedollar,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2212
1648285323565367296,poythitiporn,"ꊞ ᴘʟs ʀᴛ ꊞ

ɢɪᴠᴇᴀᴡᴀʏ ᴀɢᴜsᴛ ᴅ ᴛᴏᴜʀ -ㅅ-

100 sᴇᴛ ᴏɴʟʏ 𐂴

📍Day 9/11 June 2023
📍Impac Arena

﹆ Spunbond bag : 100 ea
﹆ Postcard   : 50 ea (random)

Giveaway by : @poythitiporn @Taetaess2 

#AgustDTOURBKK #Agustd_SUGA_Tour_in_bkk https://t.co/GxANTA5NRZ",0,0
1648285316782997506,BLC_Tampa,"Sensor value greater than &lt;template state sensor.random_sensor=10; maximum=20, icon=mdi:hanger, minimum=0, friendly_name=Random Sensor @ 2023-04-18T07:20:17.587276-04:00&gt;",0,0
1648285315419852801,maryamhusainx,The random urge to get mad at everyone,0,0
1648285314127912960,BigDaddyIsZard,"@ChasesCards @orcbilly Same! Kinda feels like a bot attack, with senseless arguments, and them all showing up in random threads just to hate on people having fun showing off their hits.",0,0
1648285313046032385,g3lgpDJ8bqHubRg,RT @addict_car: Duel: Random car brochure picture of the day.  #Honda https://t.co/qEM5Gpooiv,0,19
1648285311644884996,dirtydan_8725,@CryptoAnglio EB32o6UbcSjiSdXdUF8Qt7taf68Qo16xdX7DKWdLmmcE I’m pretty much broke but if you send something I will send a random nft from my wallet😂,0,0
1648285306926317569,Willycrypto63,RT @EthLilly: $1500 in $USDT for a random person just 🍀 Retweet &amp; Follow ⚡️💝,0,102
1648285304808263683,Lander25517573,"RT @xsteeewx: so far tattoo has been accused of being a copy of: the winner takes it all, euphoria, easy on me, a random 15yo ukrainian son…",0,9
1648285299657654273,Holamil19853409,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,169
1648285297376112642,hadeswithcats,"College gaurds are so sassy for no reason, like bro let me in why would I go to a random university in this blazing hot, and whats with the eye rolls",0,0
1648285297254477824,AquaMarina924,"@Haruisle Venti genshin impact 👀
Or I could random generate one of my OCs for you lol",0,0
1648285296759558146,onikalux,"@beauteousblk @memoirsofnoah @chartdata @Beyonce You just made that up 😂 100M? Even Taylor’s last tours couldn’t pull that, you’re just making random delusions in your mind as you argue",0,0
1648285295811661826,jjulianax,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5159
1648285294825996288,lynhaul,"RT @pinkbloodunnie: [SEALED CANDY ALBUM GIVEAWAY] 💚

- MBF, RT + like this tweet AND my pinned tweet

Winner decided by wheel of names / ra…",0,145
1648285291659288576,pintny_03,"RT @onlymubunny: pls kindly rt ♡ྀི 𓊪𐬹 

𝓖ive 𝓐way ★☆·˚ ♡nly 20 set 
☘︎ postcard , sticker , baby’baek kitty keyring 

𓍊𓋼 ⦂ special polaroid…",0,388
1648285285426376706,Waltika,@WarlockBanshee Chaos depends on the level of perception. It makes things undetermined but if you run the exact same system twice even if it’s chaotic (but not random) you will have the same end result.,1,0
1648285282683453441,sarwar727,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,169
1648285281215291394,Brunokrizaan,"RT @easyfiesi: 🎁New #Giveaway🎁 You have the Chance to win 1 Random Premium Steam Key! #Steam #PC 

For Enter the Giveaway pls:  

1. Follow…",0,8
1648285278044561408,lambofwanda,RT @niggaolas: Mind you Janet Jackson has influenced kpop artists like BoA and many other kpop artists for you to say random sht like this…,0,553
1648285274676379650,Reajul89384398,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,169
1648285274571702272,AgustinaWidiaA,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2212
1648285273309036545,seokedinjinn,"RT @lmarisunl: ✨D-DAY Giveaway✨

Includes: 1 Sealed D-DAY album (random) from Target, and 1 Shooky Tiger Cosmetic pouch. 

RT to enter

Ope…",0,1044
1648285266157912064,JRevaille,"RT @Jillyacett_: ‼️LOUIS VUITTON SNEAKERS GIVEAWAY‼️ 
VOTE FOR JAY CHANG until April 18-20

🚩One random winner will be selected of a never…",0,250
1648285263414558721,ivanadscn,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2354
1648285259480408068,Dudu_D,"Oh goodie! A random power outage that has nothing to do with loadshedding so could go on for hours on end, perhaps even days. 🙄",1,0
1648285259174146048,boyfromnaija,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,169
1648285255722496000,AnisurR94353540,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,169
1648285255324020737,CHC_EWAN,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,169
1648285253235097601,katie_ellwoodxx,@alottaem I have platform ones from H&amp;M that are so comfortable (random I know),0,0
1648285253054636034,WaitsCthulhu,"Quirky introvert girl who likes Steven Universe, Adventure Time and is “asexual” or something. The quirky introvert “I can’t be around people, I’m quiet but silly and random 🤪😜” is done to death. Real geniuses recognised Regular Show and SpongeBob were far superior btw. https://t.co/yu59OHfkTs",0,0
1648285250261270529,fix_newspeak,"Random: Watch Ashley from Resident Evil 4's PS5, PS4 Remake Buy, Er, Resident Evil 4 - Push Square https://t.co/RbEsC8vHcu #TrendingNow #HotTopics #Trending #News #NewsUpdate #Forumidex #MyForumLink #BreakingNews",0,0
1648285235577245698,GetAbhi,@TagzhoBeler Then same yardstick applies to @Kiran_Jupally he quotes some random percentage which is not substantially proven,0,0
1648285234960506880,leec72,"RT @BetfairRacing: ❓ Tuesday's Guess The Result is here. 

🎁 Your chance to win a £25 free bet

🤔 Who wins the 15:35 at Newmarket?

🏇 RT &amp;…",0,107
1648285232548962304,faucetisania,"RT @CryptoTownEU: 🚀 Airdrop: Reality VR
💰 Value: 500 $RVR
🏆 Winners: 200 random
👥 Top 50 Referrals: 5,000 $RVR
📊 Contract: PolygonScan
📅 En…",0,169
1648285230288232449,Khaw_kim2703,"RT @littlejennanuan: pls kindly rt ❥･•
- jennanoroll day- 🐶
             
            ✿23 set✿
♡︎ sticker jennanoroll 1 ea
♡︎ postcard 1ea…",0,683
1648285221450842113,shineonnnme,"RT @nftbabyapeclub: Baby Ape is proud to present you with our 2nd Twitter spaces session on 20th April Thursday, at 1pm UTC!

Don’t forget…",0,348
1648285221102690304,mwwinbigwin,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2213
1648285220939137026,BuLaNhOkY,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2213
1648285220024483840,tallgirlz102,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2354
1648285216752975873,everybdyluvsdev,RT @wkclea: private relationship with random flexing &gt;&gt;&gt;,0,5159
1648285215620730886,DangamoM,"@TheBPITU No, but I have noticed that spotify will now sometimes auto play random podcasts when I open the app.

Maybe that's it?",0,0
1648285215352320002,FlorencioLukin,"RT @KleeKaiCoin: 💜Participation Reward: 1 Free NFT &amp; $KLEE tokens worth $25

🏆Total Prize : $5000 KLEE to 100 random people participating i…",0,844
1648285212013649920,zqwefpq_,RT @maybeeevirgo: when i get the random urge to tell my mom all my secrets when we’re alone together: https://t.co/PKHYhcWpYl,0,2354
1648285209065050113,ranggaa___,RT @httptrashzy: me when I'm cleaning my room then suddenly got distracted with random things I found: https://t.co/C0A0NJaGsG,0,29133
1648285207550722055,yourleadmagnet,"You can find potential clients anywhere on twitter

Your followers, people you follow, a random comment section

You have prospects everywhere around you

You just gotta look for them",0,0
1648285206850453504,oxbianwin,"RT @bluechip_io: 💵50 USDT= 💙🔁👤?

Yep! BlueChip is giving away 50 USDT💰 

How?
💙Like this tweet
🔁retweet it
👤Subscribe to @bluechip_io

Winn…",0,2213
1648285206510542848,CoachJSpringer,"RT @JoelOsteen: Stay open. God’s ways are not our ways. Sometimes the brook will dry up, sometimes the manna will cease, sometimes someone…",0,880
1648285202593071107,scarletlipslore,very random collection today https://t.co/eYIXWdmzUz,3,0
1648285194783449089,Lebaranwinnn,"RT @ScottLEOWarrior: I will send one random follower $100 in 24hrs all you have to do is RT and be following myself &amp; @alaska_game

RT thei…",0,5782
1648285186759507968,easyfiesi,"🎁New #Giveaway🎁 You have the Chance to win 1 Random Premium Steam Key! #Steam #PC 

For Enter the Giveaway pls:  

1. Follow me
2. Retweet
3. Comment

End of the Giveaway is Sunday the 23th of April 2023!

Good Luck😇 #freegames #games #freekeys #randomkeys #Giveaways #Random https://t.co/UKYuaSeoNP",6,8
1648285186440810499,nonnierrence,"RT @JoelOsteen: Stay open. God’s ways are not our ways. Sometimes the brook will dry up, sometimes the manna will cease, sometimes someone…",0,880
1648285183035203584,taetaenamu1230,"RT @itsthvbaby: I think random is his middle name. kim 'random' taehyung 🤣 I love everything about him! I love his goofiness, I love his wh…",0,68
1648285181839835142,averagejoey007,"@starryyyjeon Yes , even her own fans are behaving like this. They trust a random male more than their own idol. DISGUSTING!!",0,0
1648285178815471618,maci234,RT @STARBURST_MAG: #Competition time! We've teamed up with the awesome folks at @abystyle_studio to #giveaway one of their incredible new I…,0,193
1648285172666605568,yaemikoloml,@aspasivs Not that random person getting to fuck all three😭😭😭 can i get that role,0,0
1648285171374866433,MtalanaSinovuyo,RT @badboyrepublic: that random urge to just cry everything https://t.co/NC6PXB3pdH,0,22999
1648285168724217857,tararut_LookNam,"RT @ZNNPhotobook: 𝐙𝐄𝐄𝐍𝐔𝐍𝐄𝐖 𝟏𝐒𝐓 𝐏𝐇𝐎𝐓𝐎𝐁𝐎𝐎𝐊  

📚Boxset : 2,290฿
📘DAY1 : 1,290฿
📙DAY2 : 1,290฿
🃏Photo Cards (Random) : 390฿

Pre-Order for Fans…",0,6858
1648285165934845952,m0sstrx,RT @mazi3pop: random stuff abt mink 🧵,0,1
1648285163082903552,LFCVik2,"that timber tweet is so random man why’s he looking for a house in liverpool, is he joining everton 😹😹",14,0
1648285155973365761,LogyBack,Didn't expect to wake up to news of a basketballer stomping out Sabinus. So random.,0,0
